QC_MODE,SUHII_SUE_C,SUHI_EXPORT_SCOPE,SUHI_RASTER_MODE,background_definition,city,exclude_large_water_bodies,large_water_min_area_km2,lulc_reference_year,method,min_background_valid_pixels,min_urban_valid_pixels,min_valid_months,min_valid_obs,months,output_valid_mask_area_km2,period_id,period_name,quality_flag,sensor,sue_background_area_km2,sue_background_mean_LST_C,sue_background_valid_pixel_count,time_of_day,urban_area_km2,urban_extent_source,urban_mean_LST_C,urban_pixel_source,urban_valid_pixel_count,year
moderate,0.8420841949186055,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"9,10,11",680.1317791791669,autumn,Autumn_SON,valid,Terra,70.47633646666668,19.589471851096242,149,Day,714.3325361227947,GHS-UCDB R2024A,20.431556046014848,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,0.5842156722576455,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"12,1,2",680.1317791791669,winter,Winter_DJF,valid,Terra,70.47633646666668,7.405114810086082,149,Day,714.3325361227947,GHS-UCDB R2024A,7.9893304823437274,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.1239072074141063,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,3,6,"6,7,8,9",680.1317791791669,jun_sep,June_to_September,valid,Terra,70.47633646666668,30.80702185416373,149,Day,714.3325361227947,GHS-UCDB R2024A,32.930929061577835,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.454037901224332,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,7,680.1317791791669,july,July,valid,Terra,70.47633646666668,32.20309622662525,149,Day,714.3325361227947,GHS-UCDB R2024A,34.65713412784958,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.701817884348234,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,8,680.1317791791669,august,August,valid,Terra,70.47633646666668,31.244556550831835,149,Day,714.3325361227947,GHS-UCDB R2024A,33.94637443518007,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.3305997016727353,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,9,680.1317791791669,september,September,valid,Terra,70.47633646666668,26.888261892616608,149,Day,714.3325361227947,GHS-UCDB R2024A,28.218861594289343,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.2419793678423368,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",680.1317791791669,annual,Annual,valid,Terra,70.47633646666668,8.499303189127364,149,Night,714.3325361227947,GHS-UCDB R2024A,9.7412825569697,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.2412918331175318,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"3,4,5",680.1317791791669,spring,Spring_MAM,valid,Terra,70.47633646666668,7.995271926089294,149,Night,714.3325361227947,GHS-UCDB R2024A,9.236563759206826,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.100982355137866,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"6,7,8",680.1317791791669,summer,Summer_JJA,valid,Terra,70.47633646666668,17.879403856113317,149,Night,714.3325361227947,GHS-UCDB R2024A,19.980386211251183,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,0.7441775957028565,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"9,10,11",680.1317791791669,autumn,Autumn_SON,valid,Terra,70.47633646666668,8.875554309524016,149,Night,714.3325361227947,GHS-UCDB R2024A,9.619731905226873,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,0.9387420004776088,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"12,1,2",680.1317791791669,winter,Winter_DJF,valid,Terra,70.47633646666668,-0.8053658086558232,149,Night,714.3325361227947,GHS-UCDB R2024A,0.13337619182178564,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.8253343592787523,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,3,6,"6,7,8,9",680.1317791791669,jun_sep,June_to_September,valid,Terra,70.47633646666668,16.986845268990823,149,Night,714.3325361227947,GHS-UCDB R2024A,18.812179628269575,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.900467689533336,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,7,680.1317791791669,july,July,valid,Terra,70.47633646666668,18.296378518820337,149,Night,714.3325361227947,GHS-UCDB R2024A,21.196846208353673,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.089096430913294,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,8,680.1317791791669,august,August,valid,Terra,70.47633646666668,18.888581611635562,149,Night,714.3325361227947,GHS-UCDB R2024A,20.977678042548856,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.0049025075328633,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,1,2,9,680.1317791791669,september,September,valid,Terra,70.47633646666668,14.309169507623407,149,Night,714.3325361227947,GHS-UCDB R2024A,15.31407201515627,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.430893243426226,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,8,20,"1,2,3,4,5,6,7,8,9,10,11,12",680.1317791791669,annual,Annual,valid,Aqua,70.47633646666668,22.13997170921691,149,Day,714.3325361227947,GHS-UCDB R2024A,23.570864952643134,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,1.5796889128506315,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"3,4,5",680.1317791791669,spring,Spring_MAM,valid,Aqua,70.47633646666668,24.094242786259198,149,Day,714.3325361227947,GHS-UCDB R2024A,25.67393169910983,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,2.9211136333284884,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"6,7,8",680.1317791791669,summer,Summer_JJA,valid,Aqua,70.47633646666668,34.19390275776,149,Day,714.3325361227947,GHS-UCDB R2024A,37.11501639108849,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,0.7962309344176788,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"9,10,11",680.1317791791669,autumn,Autumn_SON,valid,Aqua,70.47633646666668,20.606223478600967,149,Day,714.3325361227947,GHS-UCDB R2024A,21.402454413018646,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
moderate,0.42746116463120387,urban,pixel_anomaly,SUE background: non-urban pixels within GHS-UCDB Milan; LC_Type1 != 13; excluding water bodies > 1 km2 if enabled,Milan,True,1,2023,SUE,50,50,2,5,"12,1,2",680.1317791791669,winter,Winter_DJF,valid,Aqua,70.47633646666668,9.647765625563377,149,Day,714.3325361227947,GHS-UCDB R2024A,10.07522679019458,MODIS/061/MCD12Q1 LC_Type1 == 13,1087,2004
